43739795|Humans|D006801|43327867|CT|Forced Humans: people|TI|MM;RC
24309830|Photosynthesis|D010788|31756|MH|||RC
24309830|Plant Leaves|D018515|22674|MH|||RC
24309830|*Forests|D065928|6852|MH|RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|881^6^0;799^7^0;423^6^0;329^6^0;211^12^0;77^6^0;520^6^0;723^6^0
24309830|Conservation of Natural Resources|D003247|1000|MH|Forced Non-Leaf Node Lookup:nature conservation||MM|54^19^0;125^19^0;640^19^0;698^19^0;856^19^0
24309830|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|3079^3^0
43739784|Humans|D006801|1000|CT|Forced Humans:D Policy Makers||MM
43739784|*Global Warming|D057232|1110|MH|RtM via: Global Warming;Forced Leaf Node Lookup:global warming|TI|MM|101^14^0
43739784|*Social Justice|D012935|1005|MH|RtM via: Justice;Forced Leaf Node Lookup:justice|TI|MM|1656^7^0
43739784|*Conservation of Natural Resources|D003247|441|MH|Forced Leaf Node Lookup:deforestation|TI|MM|186^13^0;643^13^0;704^13^0;1212^13^0;1782^13^0;1931^13^0;217^4^0;281^4^0;442^4^0;533^4^0;770^4^0;1247^4^0;1324^4^0;1498^4^0;1612^4^0;1858^4^0;2443^4^0;2518^4^0;2701^4^0;2854^4^0;3129^4^0
43739784|*Biological Phenomena|D001686|987|MH|RtM via: Tissue Growth|TI|MM|676^6^0
43739784|*Policy|D057766|906|MH|RtM via: Policy;Forced Non-Leaf Node Lookup:policies|TI|MM|745^6^0;395^8^0
43739784|*Policy Makers|D000288|849|ET|Entry Term Replacement for "Administrative Personnel";RtM via: Policy Makers;Forced Non-Leaf Node Lookup:policy makers|TI|MM|47^13^0
43739784|*Herpes Zoster|D006562|627|MH|RtM via: Herpes zoster disease|TI|MM|2551^5^0
43739784|*Forests|D065928|195|MH|RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|311^6^0;72^7^0;360^6^0
43739784|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|1705^3^0;3288^3^0
43739753|Humans|D006801|39419142|CT|Forced Humans: participants;Forced Lookup:participant;checkForceMH Boosted|TI|MM;RC|1636^11^0
43739753|Basant|C546128|2922258|NM|RtM via: Basant;Forced SCR Leaf Node Lookup:basant|TI|MM|1672^6^0
43739753|Bolivia|D001838|2922215|MH|RtM via: Bolivia;Forced Leaf Node Lookup:bolivian|TI|MM|3139^7^0;666^7^0;531^8^0;914^8^0
43739753|*Forestry|D016468|1462834|MH|RtM via: Forestry;Forced Leaf Node Lookup:forestry|TI|MM|640^8^0
43739753|*Plant Preparations|D028321|2922257|HM|RtM via: Basant|TI|MM|1672^6^0
43739753|Orofacial Cleft 1|C566121|5653|NM|RtM via: OROFACIAL CLEFT 1|TI|MM|3474^4^0;3208^4^0;2985^4^0;2463^4^0
43739753|*Cleft Lip|D002971|5652|HM|RtM via: OROFACIAL CLEFT 1|TI|MM|3474^4^0;3208^4^0;2985^4^0;2463^4^0
43739753|*Cleft Palate|D002972|4950|HM|RtM via: OROFACIAL CLEFT 1|TI|MM|3474^4^0;3208^4^0;2985^4^0;2463^4^0
43739753|*Brain|D001921|2469|HM|RtM via: OROFACIAL CLEFT 1|TI|MM|3474^4^0;3208^4^0;2985^4^0;2463^4^0
43739753|*Forest|D065928|525|ET|Entry Term Replacement for "Forests";RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|3453^3^0;3250^3^0;2750^3^0;2559^3^0;2531^6^0;2155^3^0;1947^4^0;1721^4^0;1220^4^0;1315^3^0;923^3^0;739^4^0;761^3^0;540^4^0;475^3^0;42^6^0;140^6^0
43739753|*Certification|D002568|165|MH|RtM via: Certification;Forced Non-Leaf Node Lookup:certifications|TI|MM|2222^9^0;1971^13^0;1833^13^0;1471^13^0;1234^9^0;1006^9^0;765^13^0;649^13^0;316^13^0;82^9^0;479^13^0
43739753|Socioeconomic Factors|D012959|1000|MH|Forced Non-Leaf Node Lookup:socio-economic||MM|338^14^0
43739753|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|2754^3^0
24310581|*Indican|D007200|99778|MH|RtM via: Indican;Forced Leaf Node Lookup:indican;checkForceMH Boosted|TI|MM|1608^7^0
24310581|*Carbon Sequestration|D057965|52673|MH|RtM via: Carbon Sequestration;Forced Leaf Node Lookup:carbon sinks|TI|MM|211^12^0;46^12^0
24310581|*Carbon|D002244|50564|MH|RtM via: Carbon;checkForceMH Boosted;Forced Non-Leaf Node Lookup:carbon|TI|MM|326^6^0;434^7^0;397^6^0
24310581|Nasal Cartilages|D055171|273351|MH|||RC
24310581|Rhinoplasty|D012225|259878|MH|||RC
24310581|*Forest|D065928|705|ET|Entry Term Replacement for "Forests";RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|319^6^0;39^6^0;427^6^0
24310581|*Employment|D004651|492|MH|RtM via: Employment;Forced Non-Leaf Node Lookup:employment|TI|MM|228^10^0;63^10^0
24310581|China|D002681|2325|MH|RtM via: China|TI|MM|1665^5^0;1522^5^0;261^5^0;105^5^0
43740357|*Gasoline|D005742|4905|MH|RtM via: Diesel Fuel;RtM via: Gasoline;Forced Leaf Node Lookup:diesel fuels;Forced Leaf Node Lookup:gasolines;checkForceMH Boosted|TI|MM|310^11^0;282^8^0
43740357|*Trees|D014197|4221|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|107^5^0
43740357|*Biomass|D018533|3333|MH|RtM via: Biomass;Forced Leaf Node Lookup:biomasses|TI|MM|936^7^0;64^7^0;1116^8^0;2235^8^0
43740357|lignocellulose|C036909|2632|NM|RtM via: lignocellulose;Forced SCR Leaf Node Lookup:lignocellulose|TI|MM|1786^14^0;602^14^0
43740357|*Petroleum|D010578|2442|MH|RtM via: Petroleum;checkForceMH Boosted;Forced Non-Leaf Node Lookup:petroleums|TI|MM|701^9^0
43740357|*Global Warming|D057232|2307|MH|RtM via: Global Warming;Forced Leaf Node Lookup:global warming|TI|MM|463^14^0
43740357|origen|C009784|1990|NM|RtM via: origen;Forced SCR Leaf Node Lookup:origen|TI|MM|3196^6^0
43740357|*Sunlight|D013472|1509|MH|RtM via: Sunlight;Forced Leaf Node Lookup:sunlight|TI|MM|2948^5^0;485^8^0
43740357|*Feasibility Studies|D005240|1389|MH|RtM via: Feasibility Studies;Forced Leaf Node Lookup:feasibility studies|TI|MM|1025^19^0
43740357|*Forested Areas|D065928|2664|ET|Entry Term Replacement for "Forests";RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|808^6^0;558^5^1;581^7^1
43740357|*Lignin|D008031|2631|HM|RtM via: lignocellulose|TI|MM|1786^14^0;602^14^0
43740357|*Azocines|D001392|1989|HM|RtM via: origen|TI|MM|3196^6^0
43740357|ETS translocation variant 6 protein|C087043|1891|NM|RtM via: ETV6 protein, human|TI|MM|2117^4^0
43740357|*Repressor Proteins|D012097|297|HM|RtM via: ETV6 protein, human|TI|MM|2117^4^0
43740357|*Proto-Oncogene Proteins c-ets|D050783|1890|HM|RtM via: ETV6 protein, human|TI|MM|2117^4^0
43740357|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|2453^3^0;2723^3^0
43739885|Basant|C546128|1407|NM|RtM via: Basant;Forced SCR Leaf Node Lookup:basant|TI|MM|1243^6^0
43739885|Nepal|D009390|664|MH|RtM via: Nepal;Forced Leaf Node Lookup:nepal|TI|MM|1957^5^0;389^5^0
43739885|*Learning|D007858|3417|MH|RtM via: Learning|TI|MM;RC|361^8^0
43739885|*Plant Preparations|D028321|1406|HM|RtM via: Basant|TI|MM|1243^6^0
43739885|*Forest|D065928|1047|ET|Entry Term Replacement for "Forests";RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|83^6^0;195^5^0
43739885|*Biological Phenomena|D001686|702|MH|RtM via: Tissue Growth|TI|MM|201^7^0
43739885|*Biodiversity|D044822|633|MH|RtM via: Biodiversity;Forced Non-Leaf Node Lookup:biodiversity|TI|MM|132^12^0
42609390|*Motivation|D009042|5634|MH|RtM via: Motivation;RtM via: Act Mood - Goal;Forced Leaf Node Lookup:motivations|TI|MM;RC|3043^10^0;1574^8^0;169^4^0
42609390|*Forestry|D016468|2544|MH|RtM via: Forestry;Forced Leaf Node Lookup:forestry|TI|MM|3491^4^0;1748^4^0;111^8^0
42609390|Germany, West|D005860|825|MH|RtM via: Germany, West;Forced Leaf Node Lookup:federal republic of germany|TI|MM|53^2^1;76^16^1;96^7^1
42609390|*Goals|D006040|825|MH|Forced Leaf Node Lookup:goal|TI|MM|169^4^0
42609390|Indonesia|D007214|825|MH|RtM via: Indonesia;Forced Leaf Node Lookup:indonesia|TI|MM|4593^9^0;3432^9^0;1150^9^0;66^9^0
42609390|*Drive|D004328|1674|MH|RtM via: Initiative|TI|MM|3337^11^0;1611^11^0
42609390|*Social Development|D012922|1233|ET|Entry Term Replacement for "Social Change";RtM via: Social Development|TI|MM|3491^4^0;1748^4^0;104^6^1;120^11^1
42609390|*Policy|D057766|1104|MH|RtM via: Policy;Forced Non-Leaf Node Lookup:policy|TI|MM|1481^6^0
42609390|*Governments|D006076|1032|ET|Entry Term Replacement for "Government";RtM via: Government;Forced Non-Leaf Node Lookup:governments|TI|MM|1536^10^0;1313^11^0
42609390|*Forested Areas|D065928|441|ET|Entry Term Replacement for "Forests";RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|1345^6^0;647^6^0;484^6^0;301^6^0;244^12^0
42609390|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|2337^3^0
43739636|*Forestry|D016468|4422|MH|RtM via: Forestry;Forced Leaf Node Lookup:forestry|TI|MM|1167^8^0
43739636|*Trees|D014197|3534|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|908^5^0;847^5^0;298^5^0
43739636|*Wood|D014934|1698|MH|RtM via: Wood material;Forced Leaf Node Lookup:wood|TI|MM|998^4^0;742^4^0;346^4^0;99^4^0
43739636|relacin|C580565|1690|NM|Forced SCR Leaf Node Lookup:relacin|TI|MM|3884^7^0
43739636|Uganda|D014454|792|MH|RtM via: Uganda;Forced Leaf Node Lookup:uganda|TI|MM|2728^6^0;1398^6^0;144^6^0
43739636|*Forests|D065928|2208|MH|RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|1066^6^0;934^6^0;771^6^0;594^6^0;533^7^0;416^6^0;239^6^0;136^6^0;1219^6^0
43739636|*Dipeptides|D004151|1689|HM|RtM via: relacin|TI|MM|3884^7^0
43739636|*Cachexia|D002100|1677|MH|RtM via: Cachexia;RtM via: Wasting|TI|MM|329^7^0
43739636|*Group Processes|D006126|1365|MH|RtM via: Authority|TI|MM|1176^9^0
43739636|*Deoxyguanosine|D003849|900|HM|RtM via: relacin|TI|MM|3884^7^0
43739636|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|3103^3^0;3279^3^0
42609152|*Eucalyptus|D005052|772|MH|Forced Leaf Node Lookup:eucalyptus;checkForceMH Boosted|TI|MM|1331^10^0
42609152|Zimbabwe|D015030|386|MH|RtM via: Zimbabwe;Forced Leaf Node Lookup:zimbabwe|TI|MM|941^8^0;55^8^0
42609152|Plant Breeding|D000069600|1219|MH|Replacement of Breeding Plants Found||MM
42609152|*Government|D006076|1578|MH|RtM via: Government;Forced Non-Leaf Node Lookup:governments|TI|MM|805^10^0
42609152|*Information Management|D019451|657|MH|RtM via: Information Management|TI|MM|670^22^0
42609152|*Internal Fixators|D016268|267|MH|RtM via: Pins - Internal fixators|TI|MM|1321^4^0
42609152|*Forest|D065928|189|ET|Entry Term Replacement for "Forests";RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|827^6^0;104^6^0;66^6^0
43740178|Animals|D000818|1000|CT|Forced Treecode Turn Back On: B01.050.150.900.248 (Birds)||MM
43740178|*Ecosystem|D017753|5315|MH|RtM via: Ecosystem;Forced Lookup:ecosystems|TI|MM|1716^9^0;470^10^0;171^10^0
43740178|*Forestry|D016468|4522|MH|RtM via: Forestry;Forced Leaf Node Lookup:forestry|TI|MM|1010^8^0
43740178|*Soil|D012987|2875|MH|RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soil|TI|MM|746^4^0
43740178|Basant|C546128|2361|NM|RtM via: Basant;Forced SCR Leaf Node Lookup:basant|TI|MM|3124^6^0
43740178|*Lactobacillus rhamnosus|D052201|2261|MH|RtM via: Culturelle;Forced Leaf Node Lookup:culturelle;checkForceMH Boosted|TI|MM|2974^10^0
43740178|*Wood|D014934|2230|MH|RtM via: Wood material;Forced Leaf Node Lookup:wood|TI|MM|1556^4^0
43740178|*Water|D014867|1513|MH|RtM via: water;checkForceMH Boosted;Forced Non-Leaf Node Lookup:water|TI|MM|728^5^0
43740178|*Information Technology|D000073256|1339|MH|RtM via: Information Technology;Forced Leaf Node Lookup:information technologies|TI|MM|860^24^0
43740178|Turkey|D014421|1078|MH|RtM via: Country of Turkey;RtM via: Turkish population;Forced Leaf Node Lookup:turkey|TI|MM|208^6^0;1002^7^0
43740178|*Forests|D065928|3819|MH|RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|1693^6^0;1208^6^0;925^6^0;694^6^0;351^8^0;25^6^0;164^6^0;827^6^0;1272^6^0
43740178|*Biodiversity|D044822|2529|MH|RtM via: Biodiversity;Forced Non-Leaf Node Lookup:biodiversity|TI|MM|766^12^0
43740178|*Plant Preparations|D028321|2360|HM|RtM via: Basant|TI|MM|3124^6^0
43740178|*Birds|D001717|1203|MH|RtM via: Aves;Forced Non-Leaf Node Lookup:birds;Forced Non-Leaf Node Lookup:aves|TI|MM|4318^4^0;531^5^0
43740178|*Philosophy|D010684|237|MH|RtM via: Philosophy;Forced Non-Leaf Node Lookup:philosophies;Forced Non-Leaf Node Lookup:philosophy|TI|MM|1070^10^0;79^10^0;1794^11^0;2911^11^0
43740178|Recreation|D011998|1000|MH|Forced Non-Leaf Node Lookup:recreations||MM|716^10^0
43740178|Europe|D005060|3|MH|RtM via: Europe|TI|MM|604^6^0
43740143|Humans|D006801|27480304|CT|Forced Humans: people|TI|MM;RC
43740143|*Politics|D011057|6099|MH|RtM via: Politics|TI|MM;RC|612^11^0
43740143|*Government|D006076|3162|MH|RtM via: Government;Forced Non-Leaf Node Lookup:governments|TI|MM|173^10^0
43740143|*Policies|D057766|2124|ET|Entry Term Replacement for "Policy";RtM via: Policy;Forced Non-Leaf Node Lookup:policies|TI|MM|184^8^0
43740143|VMBP protocol|C036046|1309|NM|RtM via: VMBP protocol|TI|MM|2240^4^0
43740143|*Antineoplastic Combined Chemotherapy Protocols|D000971|381|HM|RtM via: VMBP protocol|TI|MM|2240^4^0
43740143|*Bleomycin|D001761|471|HM|RtM via: VMBP protocol|TI|MM|2240^4^0
43740143|*Cisplatin|D002945|1149|HM|RtM via: VMBP protocol|TI|MM|2240^4^0
43740143|*Methotrexate|D008727|885|HM|RtM via: VMBP protocol|TI|MM|2240^4^0
43740143|*Vincristine|D014750|1308|HM|RtM via: VMBP protocol|TI|MM|2240^4^0
43740143|*Attention|D001288|720|MH|RtM via: Attention;Forced Non-Leaf Node Lookup:attention|TI|MM|1556^9^0
43740143|*Forest|D065928|39|ET|Entry Term Replacement for "Forests";RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|393^6^0;27^6^0;71^6^0
43740143|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|1552^3^0
43740339|Humans|D006801|3780|CT|Community Involvement;CT Treecode Lookup: N02.421.143 (Community Involvement)||MM;RC
43740339|*Economic Development|D057217|2780|MH|RtM via: Economic Growth;Forced Leaf Node Lookup:economic growth|TI|MM|200^15^0
43740339|*Sustainable Development|D000076502|2267|MH|RtM via: Sustainable Development;Forced Leaf Node Lookup:sustainable development|TI|MM|60^23^0
43740339|*Grants|D005381|1347|ET|Entry Term Replacement for "Financing, Organized";RtM via: funding grant|TI|MM|705^6^0
43740339|*Policy|D057766|1233|MH|RtM via: Policy;Forced Non-Leaf Node Lookup:policy|TI|MM|488^6^0
43740339|*Community Involvement|D003256|1227|ET|Entry Term Replacement for "Community Participation";RtM via: Community Participation;Forced Non-Leaf Node Lookup:community involvements|TI|MM|750^21^0
43740339|*Government|D006076|960|MH|RtM via: Government;Forced Non-Leaf Node Lookup:governments|TI|MM|369^10^0
43740339|*Attitudes|D001290|825|ET|Entry Term Replacement for "Attitude";RtM via: Attitude;Forced Non-Leaf Node Lookup:attitudes|TI|MM|1328^9^0;268^9^0
43740339|*Commerce|D003132|813|MH|RtM via: business career;RtM via: Commerce;Forced Non-Leaf Node Lookup:commerce|TI|MM|523^8^0;1650^8^0
43740339|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|3278^3^0
43740339|India|D007194|585|MH|RtM via: India|TI|MM|2389^5^0;87^5^0
43740332|*Forestry|D016468|6343|MH|RtM via: Forestry;Forced Leaf Node Lookup:forestry|TI|MM|569^8^0
43740332|*Trees|D014197|5549|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|779^5^0;457^5^0;361^5^0
43740332|*Gardens|D000072506|5084|MH|RtM via: Gardens;Forced Leaf Node Lookup:gardens|TI|MM|739^7^0;613^6^0;501^7^0
43740332|*Charcoal|D002606|4230|MH|RtM via: charcoal;Forced Leaf Node Lookup:charcoal;Forced Leaf Node Lookup:charbon;checkForceMH Boosted|TI|MM|176^8^0;1172^7^0
43740332|*Wood|D014934|2746|MH|RtM via: Wood material;Forced Leaf Node Lookup:wood|TI|MM|908^4^0;667^4^0;287^4^0;268^4^0;107^4^0;157^4^0;45^4^0
43740332|*Forests|D065928|3588|MH|RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|471^7^0;324^7^0;375^7^0
43740332|*System, Ecological|D017753|2004|ET|Entry Term Replacement for "Ecosystem";RtM via: Ecosystem|TI|MM|590^12^1;620^6^1
43740332|*Farming|D000383|1707|ET|Entry Term Replacement for "Agriculture";RtM via: Agriculture;Forced Non-Leaf Node Lookup:farming|TI|MM|689^7^0
43740332|*Farms|D000072480|1554|MH|RtM via: Farming environment|TI|MM|689^7^0
43740332|India|D007194|651|MH|RtM via: India|TI|MM|100^5^0
42609389|*Motivation|D009042|9096|MH|RtM via: Incentives;RtM via: Motivation;Forced Leaf Node Lookup:motivations;Forced Leaf Node Lookup:incentives|TI|MM|1511^10^0;1102^10^0;3340^11^0;2867^11^0
42609389|*Privatization|D011332|4554|MH|RtM via: Privatization;Forced Leaf Node Lookup:privatizations|TI|MM|2984^13^0;2565^13^0;1179^13^0;853^13^0
42609389|*Private Sector|D017149|4437|MH|RtM via: Private Sector;Forced Leaf Node Lookup:private sector|TI|MM|1452^14^0;1395^14^0;391^14^0;1555^14^0
42609389|*Ownership|D010067|4170|MH|RtM via: Ownership;Forced Leaf Node Lookup:ownership|TI|MM|972^9^0
42609389|*Forestry|D016468|4107|MH|RtM via: Forestry;Forced Leaf Node Lookup:forestry|TI|MM|330^8^0
42609389|South Africa|D013019|2145|MH|RtM via: South Africa;Forced Leaf Node Lookup:south africa|TI|MM|56^12^0;126^12^0;827^12^0
42609389|*Goals|D006040|2142|MH|Forced Leaf Node Lookup:goals|TI|MM|246^5^0
42609389|*Recognition, Psychology|D021641|7380|MH|RtM via: Recognition, Psychology|TI|MM;RC|1426^10^0;1085^11^0
42609389|*Opinion|D001290|6435|ET|Entry Term Replacement for "Attitude";RtM via: Opinions|TI|MM;RC|2686^7^0
42609389|*Names|D009275|4368|MH|RtM via: Object Title;RtM via: Trial Title|TI|MM|620^5^0
42609389|*Sale|D003132|2046|ET|Entry Term Replacement for "Commerce";RtM via: Sales - occupational activity;RtM via: Vendors|TI|MM|407^4^0;4224^6^0
42609389|*Policy|D057766|1653|MH|RtM via: Policy;Forced Non-Leaf Node Lookup:policy|TI|MM|629^6^0;152^6^0
42609389|*Forests|D065928|579|MH|RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|1584^7^0;683^6^0;446^7^0;145^6^0;206^7^0;106^6^0
42609389|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|2613^3^0;3700^3^0;4679^3^0;4789^3^0;5188^3^0
42609212|*Trees|D014197|4473|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|827^5^0
42609212|*Cordia|D031213|4389|MH|RtM via: Cordia alliodora;Forced Leaf Node Lookup:cordias;checkForceMH Boosted|TI|MM|1948^16^0;892^16^0;39^16^0
42609212|Ecuador|D004484|2595|MH|RtM via: Ecuador;Forced Leaf Node Lookup:ecuador|TI|MM|2004^7^0;95^7^0
42609212|CHOP protocol|C034587|9955|NM|RtM via: CHOP protocol-cyclophosphamide/doxorubicin/prednisone/vincristine|TI|MM|2515^4^0
42609212|VAP-cyclo protocol|C036337|9955|NM|RtM via: CHOP regimen|TI|MM|2515^4^0
42609212|*Vincristine|D014750|9954|HM|RtM via: CHOP protocol-cyclophosphamide/doxorubicin/prednisone/vincristine;RtM via: CHOP regimen|TI|MM|2515^4^0
42609212|*Cyclophosphamide|D003520|9129|HM|RtM via: cisplatin/cyclophosphamide/doxorubicin/teniposide protocol;RtM via: CHOP protocol-cyclophosphamide/doxorubicin/prednisone/vincristine;RtM via: CHOP regimen|TI|MM|1819^4^0;1281^4^0;2515^4^0
42609212|*Antineoplastic Combined Chemotherapy Protocols|D000971|1644|HM|RtM via: CHOP protocol-cyclophosphamide/doxorubicin/prednisone/vincristine;RtM via: CHOP regimen|TI|MM|2515^4^0
42609212|*Doxorubicin|D004317|5391|HM|RtM via: cisplatin/cyclophosphamide/doxorubicin/teniposide protocol;RtM via: CHOP protocol-cyclophosphamide/doxorubicin/prednisone/vincristine;RtM via: CHOP regimen|TI|MM|1819^4^0;1281^4^0;2515^4^0
42609212|*Prednisone|D011241|2373|HM|RtM via: CHOP protocol-cyclophosphamide/doxorubicin/prednisone/vincristine|TI|MM|2515^4^0
42609212|*Prednisolone|D011239|1119|HM|RtM via: CHOP regimen|TI|MM|2515^4^0
42609934|*Soil|D012987|2292|MH|RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soil|TI|MM|532^4^0
42609934|Guyana|D006172|1071|MH|RtM via: Guyana;Forced Leaf Node Lookup:guyana|TI|MM|2554^6^0;42^6^0
42609934|*Forests|D065928|2106|MH|RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|556^6^0;435^6^0;307^7^0
42609934|*Lauraceae|D019770|1404|MH|RtM via: Chlorocardium rodiei|TI|MM|2855^20^0;1535^20^0;273^20^0
42609934|*Conservation of Natural Resources|D003247|1341|MH|RtM via: Natural regeneration|TI|MM|503^12^0
42609934|Regeneration|D012038|1000|MH|Forced Non-Leaf Node Lookup:regenerations||MM|503^12^0
24310473|*Motivation|D009042|69962|MH|RtM via: Disincentives;RtM via: Incentives;RtM via: Act Mood - Goal;Forced Leaf Node Lookup:disincentives;Forced Leaf Node Lookup:incentives|TI|MM|774^13^0;759^10^0;65^4^0
24310473|*Virtues|D028722|34114|MH|RtM via: Virtues;Forced Leaf Node Lookup:virtues|TI|MM|314^7^0
24310473|*Conservation of Natural Resources|D003247|33460|MH|Forced Leaf Node Lookup:deforestation|TI|MM|1291^13^0
24310473|*Goals|D006040|33460|MH|Forced Leaf Node Lookup:goal|TI|MM|65^4^0
24310473|Glioblastoma|D005909|329875|MH|||RC
24310473|Brain Neoplasms|D001932|158616|MH|||RC
24310473|*Policy|D057766|1053|MH|RtM via: Policy;Forced Non-Leaf Node Lookup:policy|TI|MM|465^6^0
24310473|*Taxation|D013660|819|ET|Entry Term Replacement for "Taxes";RtM via: Taxation;Forced Non-Leaf Node Lookup:taxation|TI|MM|1708^8^0;1179^8^0;588^8^0;350^8^0;127^8^0
24310473|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|3417^3^0
43739486|Humans|D006801|19900984|CT|Forced Humans: human;Forced Leaf Node Lookup:humans;checkForceMH Boosted|TI|MM;RC|1057^5^0
43739486|Animals|D000818|19900984|CT|Endangered Species;CT Treecode Lookup: B01.050.050 (Endangered Species);Animals, Wild;CT Treecode Lookup: B01.050.050 (Animals, Wild)|TI|MM
43739486|*Endangered Species|D056727|1478871|MH|RtM via: Endangered Species;Forced Leaf Node Lookup:endangered species;checkForceMH Boosted|TI|MM|366^18^0
43739486|*Animals, Wild|D000835|1476837|MH|RtM via: Animals, Wild;Forced Leaf Node Lookup:wildlife;checkForceMH Boosted|TI|MM|211^8^0
