41998951|Animals|D000818|394810|CT|Leafhopper;CT Treecode Lookup: B01.050.500.131 (Leafhopper);Insect;CT Treecode Lookup: B01.050.500.131 (Insect)||MM;RC
41998458|dihydrochalcone|C015812|17115|NM|RtM via: dihydrochalcone;Forced SCR Leaf Node Lookup:dihydrochalcone|TI|MM|393^15^0
41998458|*Flavonols|D044948|16792|MH|RtM via: Flavonols;checkForceMH Boosted;Forced Non-Leaf Node Lookup:flavonols|TI|MM|674^9^0
41998458|*Rutin|D012431|15649|MH|RtM via: rutin;checkForceMH Boosted;Forced Non-Leaf Node Lookup:rutin|TI|MM|462^5^0
41998458|quercitrin|C012526|13985|NM|RtM via: quercitrin;Forced SCR Leaf Node Lookup:quercitrin|TI|MM|472^10^0
41998458|Venturia inaequalis|C000677171|7145|NM|Forced New Lookup:venturia inaequalis|TI|MM|138^19^0
41998458|*Plant Extracts|D010936|24446|HM|RtM via: folin|TI|MM;RC|766^5^0;525^5^0
41998458|*Phenols|D010636|18363|MH|RtM via: Substance with phenol structure|TI|MM;RC|601^8^0;490^9^0;21^8^0
41998458|*Chalcones|D047188|17114|HM|RtM via: dihydrochalcone|TI|MM|393^15^0
41998458|*Quercetin|D011794|13984|HM|RtM via: quercitrin|TI|MM|472^10^0
41998458|*Plant Leaves|D018515|10227|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves;Forced Non-Leaf Node Lookup:leaf|TI|MM;RC|632^6^0;159^6^0;57^4^0
41998209|Tomato yellow leaf curl virus|C000623891|379234|NM|RtM via: Tomato yellow leaf curl virus;Forced SCR Leaf Node Lookup:tomato yellow leaf curl virus|TI|MM|807^5^0;488^5^0;192^29^0;45^29^0
41998209|Tomato yellow leaf curl Sardinia virus|C000623933|344350|NM|RtM via: Tomato yellow leaf curl Sardinia virus;Forced SCR Leaf Node Lookup:tomato yellow leaf curl sardinia virus|TI|MM|685^6^0;495^6^0;285^38^0
41998209|*Lycopersicon esculentum|D018551|102870|MH|RtM via: Lycopersicon esculentum;RtM via: Tomatoes;Forced Leaf Node Lookup:tomato;checkForceMH Boosted|TI|MM;RC|562^6^0
41998209|*Intergenic Region|D021901|18984|ET|Entry Term Replacement for "DNA, Intergenic";RtM via: Intergenic Region;checkForceMH Boosted;Forced Non-Leaf Node Lookup:intergenic region|TI|MM|659^17^0
41998209|Spain|D013030|18369|MH|RtM via: Spain;Forced Leaf Node Lookup:spain|TI|MM;RC|787^5^0
41998209|*Incidence|D015994|17511|MH|RtM via: Incidence;Forced Leaf Node Lookup:incidences|TI|MM|272^9^0
41998209|Jordan|D007597|17442|MH|RtM via: Jordan;Forced Leaf Node Lookup:jordan|TI|MM|697^6^0;377^6^0;121^6^0
41998209|*Begomovirus|D053839|379233|HM|RtM via: Tomato yellow leaf curl Sardinia virus;RtM via: Tomato yellow leaf curl virus|TI|MM;RC|685^6^0;495^6^0;285^38^0;807^5^0;488^5^0;192^29^0;45^29^0
41998209|*DNA Primers|D017931|9690|MH|RtM via: Oligonucleotide Primers|TI|MM;RC|479^7^0
41998209|*PCR|D016133|3225|ET|Entry Term Replacement for "Polymerase Chain Reaction";RtM via: Polymerase Chain Reaction;Forced Non-Leaf Node Lookup:pcr|TI|MM;RC|613^3^0;475^3^0
41998209|*Homology, Sequence|D017385|1704|ET|Entry Term Replacement for "Sequence Homology";RtM via: Sequence Homology;Forced Non-Leaf Node Lookup:sequence homology|TI|MM|729^17^0
24331976|Tomato yellow leaf curl virus|C000623891|47638|NM|RtM via: Tomato yellow leaf curl virus;Forced SCR Leaf Node Lookup:tomato yellow leaf curl virus|TI|MM|1487^5^0;1556^23^1;1592^7^1;1328^5^0;994^5^0;859^5^0;437^29^0;321^6^0;21^29^0
24331976|Tomato yellow leaf curl Sardinia virus|C000623933|32824|NM|RtM via: Tomato yellow leaf curl Sardinia virus;Forced SCR Leaf Node Lookup:tomato yellow leaf curl sardinia virus|TI|MM|1497^6^0;1317^6^0;1004^6^0;869^6^0;479^38^0
24331976|*Begomovirus|D053839|47637|MH|RtM via: Tomato yellow leaf curl virus;RtM via: Begomovirus;RtM via: Tomato yellow leaf curl Sardinia virus;Forced Leaf Node Lookup:begomoviruses|TI|MM|1487^5^0;1556^23^1;1592^7^1;1328^5^0;994^5^0;859^5^0;437^29^0;321^6^0;21^29^0;1268^13^0;422^13^0;1497^6^0;1317^6^0;1004^6^0;869^6^0;479^38^0
24331976|*Lycopersicon esculentum|D018551|16299|MH|RtM via: Lycopersicon esculentum;RtM via: Tomatoes;Forced Leaf Node Lookup:tomato;checkForceMH Boosted|TI|MM|1628^6^0;1406^6^0;672^6^0;369^6^0;100^6^0;1556^6^0
24331976|*Solanum nigrum|D032324|14928|MH|RtM via: Solanum nigrum;Forced Leaf Node Lookup:black nightshades;checkForceMH Boosted|TI|MM|1639^16^0
24331976|*Seasons|D012621|8385|MH|RtM via: Seasons;Forced Leaf Node Lookup:seasons|TI|MM|665^6^0
24331976|*Intergenic Region|D021901|8313|ET|Entry Term Replacement for "DNA, Intergenic";RtM via: Intergenic Region;checkForceMH Boosted;Forced Non-Leaf Node Lookup:intergenic regions|TI|MM|1200^17^0
24331976|*Multiplex Polymerase Chain Reaction|D060885|8268|MH|RtM via: Multiplex Polymerase Chain Reaction;Forced Leaf Node Lookup:multiplex pcr|TI|MM|1026^13^0
24331976|*Nucleotide|D009711|7770|ET|Entry Term Replacement for "Nucleotides";RtM via: Nucleotides;checkForceMH Boosted;Forced Non-Leaf Node Lookup:nucleotides|TI|MM|1531^10^0
24331976|Tunisia|D014416|7410|MH|RtM via: Tunisia;Forced Leaf Node Lookup:tunisia|TI|MM|1617^7^0;801^7^0;347^7^0;166^7^0
24331976|Epidemiologic Methods|D004812|51688|MH|||RC
24331976|Research Design|D012107|5195|MH|||RC
24331976|*Epidemics|D058872|2730|MH|RtM via: Epidemic;Forced Non-Leaf Node Lookup:epidemics|TI|MM|356^9^0
24331976|*DNA Primers|D017931|2646|MH|RtM via: Oligonucleotide Primers|TI|MM|1045^7^0
24331976|*Crop Production|D000069599|1788|MH|RtM via: Crop Production;Forced Non-Leaf Node Lookup:crop production|TI|MM|193^15^0
24331976|*Gels|D005782|177|MH|RtM via: Gel;Forced Non-Leaf Node Lookup:gels|TI|MM|1085^4^0
24331976|Recombination, Genetic|D011995|1000|MH|Forced Non-Leaf Node Lookup:recombinations||MM|1235^13^0
24722537|Humans|D006801|79339|CT|Inappropriate Prescribing;CT Treecode Lookup: N02.421.450 (Inappropriate Prescribing)||RC
24722537|*Ascorbate Peroxidases|D060387|35180|MH|RtM via: Ascorbate Peroxidases;RtM via: L-Ascorbate peroxidase;Forced Leaf Node Lookup:ascorbate peroxidases;checkForceMH Boosted|TI|MM|1151^20^0
24722537|calcium silicate|C031293|34596|NM|RtM via: calcium silicate;Forced SCR Leaf Node Lookup:calcium silicate|TI|MM|1614^16^0
24722537|*Catalase|D002374|32801|MH|RtM via: catalase;Forced Leaf Node Lookup:catalase;checkForceMH Boosted|TI|MM|1141^8^0
24722537|*Silicon|D012825|32309|MH|RtM via: silicon;Forced Leaf Node Lookup:silicon;checkForceMH Boosted|TI|MM|1811^7^0;1347^2^0;961^2^0;732^2^0;599^2^0;200^7^0
24722537|*Ralstonia solanacearum|D043368|32177|MH|RtM via: Ralstonia solanacearum;Forced Leaf Node Lookup:ralstonia solanacearum;checkForceMH Boosted|TI|MM|405^2^0;63^22^0
24722537|*Seedlings|D036226|32177|MH|RtM via: Seedlings;Forced Leaf Node Lookup:seedlings;checkForceMH Boosted|TI|MM|1578^9^0
24722537|*Capsicum|D002212|32024|MH|RtM via: Bell Pepper;Forced Leaf Node Lookup:sweet peppers;checkForceMH Boosted|TI|MM|1565^12^0;235^12^0;39^12^0
24722537|*Incidence|D015994|25375|MH|RtM via: Incidence;Forced Leaf Node Lookup:incidences|TI|MM|476^9^0
24722537|Brazil|D001938|18187|MH|RtM via: Brazil;Forced Leaf Node Lookup:brazil|TI|MM|150^6^0
24722537|*Plant Development|D063245|17437|MH|RtM via: Plant Development;Forced Leaf Node Lookup:plant developments|TI|MM|1434^17^0
24722537|*Soil|D012987|16717|MH|RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soil|TI|MM|386^4^0
24722537|*Biomass|D018533|16525|MH|RtM via: Biomass;Forced Leaf Node Lookup:biomass|TI|MM|1009^7^0;562^7^0;1042^7^0;1077^7^0
24722537|*Chitinase|D002688|16105|ET|Entry Term Replacement for "Chitinases";RtM via: Chitinases;checkForceMH Boosted;Forced Non-Leaf Node Lookup:chitinases|TI|MM|1177^9^0
24722537|*Latent Infection|D000085343|15829|MH|RtM via: Latent Infection;Forced New Lookup:latent infection|TI|MM|1838^17^0
24722537|Inappropriate Prescribing|D057970|78339|MH|||RC
24722537|Polypharmacy|D019338|59572|MH|||RC
24722537|*Silicates|D017640|34595|HM|RtM via: calcium silicate|TI|MM|1614^16^0
24722537|*Calcium Compounds|D017610|34079|HM|RtM via: calcium silicate|TI|MM|1614^16^0
24722537|Dietary Supplements|D019587|1000|MH|Forced Non-Leaf Node Lookup:supplementation||MM|923^15^0
24722537|Hydrogen-Ion Concentration|D006863|1000|MH|Forced Non-Leaf Node Lookup:ph||MM|1261^2^0
41998575|*Malus|D027845|31689|MH|RtM via: Apple;RtM via: Genus Malus;Forced Leaf Node Lookup:apples;checkForceMH Boosted|TI|MM;RC|307^5^0
41998575|*Botrytis|D020171|18798|MH|RtM via: Botrytis cinerea;checkForceMH Boosted|TI|MM;RC|287^16^0
41998575|*Biological Control Agents|D061046|16653|MH|RtM via: Biological Control Agents;Forced Leaf Node Lookup:biological control agents;checkForceMH Boosted|TI|MM;RC|63^25^0
41998575|*Pseudomonas fluorescens|D011551|15156|MH|RtM via: Pseudomonas fluorescens;Forced Leaf Node Lookup:pseudomonas fluorescens;checkForceMH Boosted|TI|MM;RC|90^23^0
41998575|*Nitrogen|D009584|12552|MH|RtM via: nitrogen;checkForceMH Boosted;Forced Non-Leaf Node Lookup:nitrogen|TI|MM;RC|222^8^0
41998575|*Molasses|D008965|12366|MH|RtM via: molasses;Forced Leaf Node Lookup:molasses|TI|MM;RC|897^8^0;395^8^0;204^8^0;1008^8^0
41998575|*Carbon|D002244|11979|MH|RtM via: Carbon;checkForceMH Boosted;Forced Non-Leaf Node Lookup:carbon|TI|MM;RC|918^6^0;184^6^0
41998575|*Fruit|D005638|11757|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|628^6^0
41998575|*Bacillus subtilis|D001412|11454|MH|RtM via: Bacillus subtilis;Forced Leaf Node Lookup:bacillus subtilis;checkForceMH Boosted|TI|MM;RC|123^17^0
41998575|*Fermentation|D005285|7011|MH|RtM via: Fermentation;Forced Leaf Node Lookup:fermentations|TI|MM;RC|1146^12^0
41998575|*Sucrose|D013395|5229|MH|RtM via: sucrose;checkForceMH Boosted;Forced Non-Leaf Node Lookup:sucrose|TI|MM|192^7^0
41998575|*Urea|D014508|5091|MH|RtM via: urea;checkForceMH Boosted;Forced Non-Leaf Node Lookup:urea|TI|MM|1040^4^0;232^4^0
41998575|Botrytis cinerea|C000664092|4267|NM|Forced New Lookup:botrytis cinerea|TI|MM|287^16^0
41998575|*Culture Media|D003470|7026|MH|RtM via: Culture Media|TI|MM;RC|873^5^0;591^5^0;377^6^0
41998575|*Nutrient|D000078622|1428|ET|Entry Term Replacement for "Nutrients";RtM via: Nutrients;Forced Non-Leaf Node Lookup:nutrients|TI|MM|770^8^0;314^8^0
41998575|*Biological Phenomena|D001686|1053|MH|RtM via: Tissue Growth|TI|MM|982^6^0;539^5^0;36^6^0
24579129|*Carica|D029441|401010|MH|RtM via: Carica papaya;RtM via: Papaya (Dietary);Forced Leaf Node Lookup:carica papayas;Forced Leaf Node Lookup:papayas;checkForceMH Boosted|TI|MM|902^13^0;330^6^0
24579129|*Tobacco Mosaic Virus|D014027|268829|MH|RtM via: Tobacco Mosaic Virus;Forced Leaf Node Lookup:tobacco mosaic virus;checkForceMH Boosted|TI|MM|1232^3^0;1020^20^0
24579129|Papaya ringspot virus|C000623897|268026|NM|RtM via: Papaya ringspot virus;Forced SCR Leaf Node Lookup:papaya ringspot virus|TI|MM|369^4^0;298^21^0
24579129|*Endopeptidase K|D019286|266975|MH|RtM via: Endopeptidase K;Forced Leaf Node Lookup:proteinase k;checkForceMH Boosted|TI|MM|1150^12^0
24579129|*Tobacco|D014026|266576|MH|RtM via: Nicotiana tabacum;Forced Leaf Node Lookup:nicotiana tabacums;checkForceMH Boosted|TI|MM|1074^17^0
24579129|*Clerodendrum|D032409|264812|MH|Forced Leaf Node Lookup:clerodendrums;checkForceMH Boosted|TI|MM|231^12^0
24579129|*Saporins|D000076985|264812|MH|Forced Leaf Node Lookup:ribosome-inactivating protein;checkForceMH Boosted|TI|MM|1409^29^0
24579129|*Ribosome Inactivating Proteins|D054788|135781|MH|RtM via: RNA glycosylase;checkForceMH Boosted|TI|MM|1409^30^0
24579129|*Protease|D010447|135247|ET|Entry Term Replacement for "Peptide Hydrolases";RtM via: Peptide Hydrolases;checkForceMH Boosted;Forced Non-Leaf Node Lookup:proteases|TI|MM|1183^8^0
24579129|*Plant Proteins|D010940|134875|MH|RtM via: Plant Proteins;checkForceMH Boosted|TI|MM|1374^5^1;1388^8^1
24579129|*DNase|D003851|134548|ET|Entry Term Replacement for "Deoxyribonucleases";RtM via: deoxyribonucleases;checkForceMH Boosted;Forced Non-Leaf Node Lookup:dnase|TI|MM|1238^5^0
24579129|*Antiviral|D000998|133672|ET|Entry Term Replacement for "Antiviral Agents";RtM via: Antiviral Agents;checkForceMH Boosted;Forced Non-Leaf Node Lookup:antivirals|TI|MM|1473^9^0
24579129|Radiographic Image Interpretation, Computer-Assisted|D011857|581152|MH|||RC
24579129|Radiographic Image Enhancement|D011856|485278|MH|||RC
24579129|*Potyvirus|D017800|268025|HM|RtM via: Papaya ringspot virus|TI|MM|369^4^0;298^21^0
24579129|*Virus Replication|D014779|2325|MH|RtM via: Virus Replication;Forced Non-Leaf Node Lookup:virus replications|TI|MM|1454^17^0
24579129|*Virus Infections|D014777|1818|ET|Entry Term Replacement for "Virus Diseases";RtM via: Virus Diseases;Forced Non-Leaf Node Lookup:virus infections|TI|MM|116^16^0
24579129|Ribonucleases|D012260|1000|MH|Forced Non-Leaf Node Lookup:rnase||MM|1248^5^0
41998579|*Triticum|D014908|39912|MH|RtM via: Triticum;RtM via: Triticum aestivum;RtM via: Wheat (Dietary);RtM via: Wheat - grass (plant);Forced Leaf Node Lookup:wheat;checkForceMH Boosted|TI|MM;RC|981^5^0;755^5^0;135^5^0
41998579|*Soil|D012987|10569|MH|RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soil|TI|MM;RC|1138^4^0;700^4^0;45^4^0
41998579|*Temperature|D013696|7182|MH|RtM via: Temperature;Forced Leaf Node Lookup:temperatures|TI|MM;RC|218^11^0
41998579|*Water|D014867|6861|MH|RtM via: water;checkForceMH Boosted;Forced Non-Leaf Node Lookup:water|TI|MM;RC|1073^8^0;494^5^0;461^8^0
41998579|*Incidence|D015994|3363|MH|RtM via: Incidence;Forced Leaf Node Lookup:incidences|TI|MM|1187^9^0
41998579|*Humidity|D006813|2961|MH|Forced Leaf Node Lookup:humidity|TI|MM|254^8^0
41998579|*Seasons|D012621|6438|MH|RtM via: Winter|TI|MM;RC|128^6^0
41998579|Plant Diseases|D010935|2013|MH|||RC
41998579|*Multivariate Analysis|D015999|1203|MH|RtM via: multiple regression|TI|MM|366^19^0
41998236|Humans|D006801|20662453|CT|Forced Humans: families|TI|MM
41998236|Animals|D000818|20662453|CT|Forced Animals Lookup:colt|TI|MM|389^4^0
41998236|Horses|D006736|20662453|CT|Forced Animals Lookup:colt|TI|MM|389^4^0
41998236|Male|D008297|20662453|CT|Forced Animals Lookup:colt|TI|MM|389^4^0
41998236|Cherry virus A|C000624073|3800774|NM|RtM via: Cherry virus A;Forced SCR Leaf Node Lookup:cherry virus a|TI|MM|1149^3^0;886^14^0
41998236|*Prunus avium|D000068220|2628393|MH|RtM via: Prunus avium;RtM via: sweet cherry allergenic extract;Forced Leaf Node Lookup:prunus avium;Forced Leaf Node Lookup:sweet cherry;checkForceMH Boosted|TI|MM|185^12^0;171^12^0
41998236|Cherry green ring mottle virus|C000624036|2060562|NM|RtM via: Cherry green ring mottle virus;Forced SCR Leaf Node Lookup:cherry green ring mottle virus|TI|MM|952^30^0
41998236|Little cherry virus 1|C000624087|1938204|NM|RtM via: Little cherry virus 1;Forced SCR Leaf Node Lookup:little cherry virus 1|TI|MM|1164^6^0;992^21^0
41998236|*Prunus domestica|D000068242|1753667|MH|RtM via: Plum (Dietary);RtM via: Prunus domestica;Forced Leaf Node Lookup:plum;checkForceMH Boosted|TI|MM|1027^4^0
41998236|*Trees|D014197|1747211|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM;RC|268^5^0;60^5^0
41998236|*RNA, Double-Stranded|D012330|1744364|MH|RtM via: RNA, Double-Stranded;Forced Leaf Node Lookup:double stranded rna;checkForceMH Boosted|TI|MM|529^19^0
41998236|*Prunus|D027861|942547|MH|RtM via: Prunus;checkForceMH Boosted;Forced Non-Leaf Node Lookup:prunus|TI|MM;RC|433^6^0
41998236|*Reverse Transcriptase Polymerase Chain Reaction|D020133|894532|MH|RtM via: Reverse Transcriptase Polymerase Chain Reaction;Forced Leaf Node Lookup:rt-pcr|TI|MM;RC|859^6^0;662^47^0;711^6^0
41998236|*Virus, Associated|D012526|887545|ET|Entry Term Replacement for "Satellite Viruses";RtM via: Satellite Viruses;checkForceMH Boosted;Forced Non-Leaf Node Lookup:associated virus|TI|MM|1063^16^0
41998236|*Fruit|D005638|875227|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|151^5^0
41998236|*Acrylamide|D020106|870232|MH|RtM via: acrylamide;checkForceMH Boosted|TI|MM|620^10^0
41998236|*Tissue Extracts|D014020|870196|MH|RtM via: Tissue Extracts;checkForceMH Boosted|TI|MM|565^17^0
41998236|*Molecular Weight|D008970|870106|MH|Forced Leaf Node Lookup:molecular weights|TI|MM|512^16^0
41998236|*Plant Bark|D024301|870106|MH|Forced Leaf Node Lookup:bark|TI|MM|1032^4^0
41998236|*Reverse Transcription|D048348|870106|MH|Forced Leaf Node Lookup:reverse transcription|TI|MM|662^21^0
41998236|*Flexiviridae|D052677|3800773|MH|RtM via: Cherry green ring mottle virus;RtM via: Cherry necrotic rusty mottle virus;RtM via: Flexiviridae;RtM via: Cherry virus A;Forced Non-Leaf Node Lookup:flexiviridae|TI|MM;RC|952^30^0;1154^5^0;908^34^0;791^21^0;1149^3^0;886^14^0;800^12^0
41998236|*Closteroviridae|D029381|1938203|MH|RtM via: Closteroviridae;RtM via: Little cherry virus 1;Forced Non-Leaf Node Lookup:closteroviridae|TI|MM;RC|817^15^0;1164^6^0;992^21^0
41998236|*Plant Leaves|D018515|8454|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves;Forced Non-Leaf Node Lookup:leaf|TI|MM;RC|279^4^0;136^4^0;21^6^0;337^4^0
41998236|*Sequence Analyses|D017421|3417|ET|Entry Term Replacement for "Sequence Analysis";RtM via: Sequence Analysis;Forced Non-Leaf Node Lookup:sequence analyses|TI|MM|834^17^0
41998236|*Virus Disease|D014777|2271|ET|Entry Term Replacement for "Virus Diseases";RtM via: Virus Diseases;Forced Non-Leaf Node Lookup:virus diseases|TI|MM|400^13^0
41998236|*Necrosis|D009336|576|MH|RtM via: Necrosis;Forced Non-Leaf Node Lookup:necrosis|TI|MM|94^8^0;104^8^0;1037^8^0
41998236|*Electrophoreses|D004586|324|ET|Entry Term Replacement for "Electrophoresis";RtM via: Electrophoresis;Forced Non-Leaf Node Lookup:electrophoreses|TI|MM|601^15^0
41998828|Beet necrotic yellow vein virus|C000623721|203701|NM|RtM via: Beet necrotic yellow vein virus;Forced SCR Leaf Node Lookup:beet necrotic yellow vein virus|TI|MM|652^5^0;360^5^0;74^31^0
41998828|*Beta vulgaris|D027461|63252|MH|RtM via: Beta vulgaris;Forced Leaf Node Lookup:beet;checkForceMH Boosted|TI|MM;RC|1016^10^0;201^10^0;115^4^0;147^4^0;207^4^0;1022^4^0
41998828|*Plasmodiophorida|D056909|58341|MH|RtM via: Polymyxa betae;Forced Leaf Node Lookup:polymyxa;checkForceMH Boosted|TI|MM;RC|183^14^0
41998828|*Reverse Transcriptase Polymerase Chain Reaction|D020133|31632|MH|RtM via: Reverse Transcriptase Polymerase Chain Reaction;Forced Leaf Node Lookup:rt-pcr|TI|MM;RC|971^6^0;376^6^0
41998828|*Soils|D012987|24180|ET|Entry Term Replacement for "Soil";RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soils|TI|MM;RC|514^5^0;266^4^0
41998828|*Incidence|D015994|15405|MH|RtM via: Incidence;Forced Leaf Node Lookup:incidences|TI|MM|61^9^0
41998828|Turkey|D014421|15369|MH|RtM via: Country of Turkey;Forced Leaf Node Lookup:turkey|TI|MM|243^6^0
41998828|Beet soil-borne virus|C000623831|203701|NM|RtM via: Beet soil-borne virus|TI|MM|563^4^0;370^4^0;115^20^0
41998828|*Plant Viruses|D010942|203700|HM|RtM via: Beet necrotic yellow vein virus;RtM via: Beet soil-borne virus|TI|MM;RC|652^5^0;360^5^0;74^31^0;563^4^0;370^4^0;115^20^0
41998828|*RNA Viruses|D012328|96087|MH|RtM via: Beet virus Q|TI|MM;RC|988^3^0;964^3^0;387^3^0;147^12^0
41998828|*Root, Plant|D018517|9279|ET|Entry Term Replacement for "Plant Roots";RtM via: Plant Roots;Forced Non-Leaf Node Lookup:plant roots|TI|MM;RC|741^5^0;419^10^0
41998828|*ELISA|D004797|1119|ET|Entry Term Replacement for "Enzyme-Linked Immunosorbent Assay";RtM via: Enzyme-Linked Immunosorbent Assay;Forced Non-Leaf Node Lookup:elisa|TI|MM;RC|483^5^0;350^5^0
41998828|*Staining|D013194|429|ET|Entry Term Replacement for "Staining and Labeling";RtM via: Staining method;Forced Non-Leaf Node Lookup:stainings|TI|MM|402^8^0
41998828|Sugars|D000073893|1000|MH|Forced Non-Leaf Node Lookup:sugars||MM|201^5^0;1016^5^0
41998510|Animals|D000818|1000|CT|Forced Treecode Turn Back On: B01.050.500.500.294.400.968.100.550 (Necator)||MM
41998510|*Vitis|D027843|27249|MH|RtM via: Vitis vinifera;RtM via: Grapes (Dietary);Forced Leaf Node Lookup:grapes;checkForceMH Boosted|TI|MM;RC|538^10^0;564^5^0;543^5^0
41998510|*Spores, Fungal|D013172|13428|MH|RtM via: Conidia;Forced Leaf Node Lookup:conidia;checkForceMH Boosted|TI|MM;RC|65^7^0
41998510|*Farms|D000072480|8682|MH|RtM via: Vineyards;Forced Leaf Node Lookup:vineyards|TI|MM;RC|788^9^0;491^8^0;430^9^0;294^9^0;524^9^0
41998510|*Erysiphe|D000084745|5508|MH|RtM via: Erysiphe necator;Forced New Lookup:erysiphe;checkForceMH Boosted|TI|MM|21^16^0
41998510|*Soil|D012987|5097|MH|RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soil|TI|MM;RC|838^4^0
41998510|*Wine|D014920|3450|MH|Forced Leaf Node Lookup:wine|TI|MM;RC|538^4^0
41998510|*Arm|D001132|2496|MH|Forced Leaf Node Lookup:arm|TI|MM|646^3^0
41998510|*Plant Bark|D024301|2496|MH|Forced Leaf Node Lookup:bark|TI|MM|817^4^0;953^4^0;1009^4^0
41998510|*Mycelium|D025282|5916|MH|RtM via: Mycelium;Forced Non-Leaf Node Lookup:myceliums|TI|MM;RC|53^8^0
41998510|*Seasons|D012621|4149|MH|RtM via: spring (season)|TI|MM;RC|847^6^0
41998510|*Plant Leaves|D018515|3834|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM;RC|902^4^0;806^6^0
41998510|Necator|D009331|1000|MH|Forced Non-Leaf Node Lookup:necators||MM|30^7^0
41998510|Italy|D007558|144|MH|RtM via: Italy|TI|MM|316^5^0
41997950|Animals|D000818|4920|CT|Lepidoptera;CT Treecode Lookup: B01.050.500.131 (Lepidoptera)|TI|MM
41997950|*Seedlings|D036226|3920|MH|RtM via: Seedlings;Forced Leaf Node Lookup:seedlings;checkForceMH Boosted|TI|MM|447^9^0;144^9^0
41997950|*Triticum|D014908|3335|MH|RtM via: Triticum;RtM via: Triticum aestivum;RtM via: Wheat (Dietary);RtM via: Wheat - grass (plant);Forced Leaf Node Lookup:wheat;checkForceMH Boosted|TI|MM|963^5^0;138^5^0
41997950|*Spores, Fungal|D013172|1592|MH|Forced Leaf Node Lookup:conidial germination;checkForceMH Boosted|TI|MM|510^20^0
41997950|*Dal-E|D024505|1237|ET|Entry Term Replacement for "Tocopherols";RtM via: Dal-E;checkForceMH Boosted|TI|MM|1644^5^0
41997950|*Microscopy|D008853|1117|MH|RtM via: Microscopy;Forced Leaf Node Lookup:microscopy|TI|MM|458^10^0
41997950|*Chromatography, Thin Layer|D002855|796|MH|Forced Leaf Node Lookup:thin layer chromatographies|TI|MM|1045^26^0
